Anomaly ID,Date,Start Time,Anomaly description,2-butanone (Trace Contaminants),Acetaldehyde (Trace Contaminants),Aux Cabin Fan #1 (L1),Aux Cabin Fan #2 (L1),bank1 Amps (Subfloor),bank2 Amps (Subfloor),bank3 Amps (Subfloor),bank4 Amps (Subfloor),Cabin Temperature (L1),Cabin Temperature (L2),Crew Quarters Humidity (Crew),Crew Quarters Radiation (Crew),Dichloromethane (Trace Contaminants),DMCPS (Trace Contaminants),Ethanol (Trace Contaminants),Ethyl Acetate (Trace Contaminants),Fuel Cell #1 Current (Subfloor),Fuel Cell #1 PQM (Subfloor),Fuel Cell #1 Stack Outlet Temp (Subfloor),Fuel Cell #2 Current (Subfloor),Fuel Cell #2 PQM (Subfloor),Fuel Cell #2 Stack Outlet Temp (Subfloor),H2O (Crew),H2O pH,HMCTS (Trace Contaminants),Humidity (L1),Humidity (L2),Main Cabin Fan #1 (L1),Main Cabin Fan #2 (L1),m-p Xylenes (Trace Contaminants),n_Butanol (Trace Contaminants),OMCTS (Trace Contaminants),o-Xylene (Trace Contaminants),ppCO2 (L1),ppCO2 (L2),ppH2 (L1),ppH2 (L2),ppH2O (L1),ppH2O (L2),ppN2 (L1),ppN2 (L2),ppO2 (L1),ppO2 (L2),Pressure (L1),Pressure (L2),Radiation (L1),Radiation (L2),Toluene (Trace Contaminants),Total Cabin Pressure (L1),Total Cabin Pressure (L2),Trimethylsilanol (Trace Contaminants),WRS Valve Flow (L2),Signature,Final Root Cause,Potential Risks,Actions Taken,End Date,End Time,Affected Susbystems
354,3/2/2016,2:34:05 PM,WRS is not filtering out water,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Distillation Gas Vent Valve is not fully opened,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Verify Distillation gas vent valve is fully turned counter-clockwise to open position,3/2/2016,3:40:45 PM,WRS
355,1/22/2006,10:23:14 PM,WRS is not filtering out water,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Main Pump Power switch for WRS pump or heater has been shut off,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Verify main pump power switch is set 'ON',1/22/2006,11:33:56 PM,WRS
356,2/17/2012,2:24:00 AM,WRS is not filtering out water,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Hose from Filter Housing is disconnected/not secured,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure hose with clamps and verify levers are in correct position,2/17/2012,2:54:58 AM,WRS
357,9/22/2008,11:18:49 AM,WRS is not filtering out water,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Rubber gasket on Filter housing is not matted to hose properly,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure rubber gasket with clamps and verify levers are in correct position,9/22/2008,11:48:03 AM,WRS
358,5/15/2011,11:43:18 PM,WRS is not filtering out water,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Rechargeable Trap Filter Cover is not secured with clamp or locked with lever,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure rechargeable trap filters with clamps and verify levers are in correct position,5/15/2011,11:54:23 PM,WRS
359,12/22/2010,4:18:55 PM,WRS is not filtering out water,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Microbial filter is not secured into filter housing,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure microbial filters with clamps and verify levers are in correct position,12/22/2010,5:04:25 PM,WRS
360,8/19/2012,5:10:19 PM,WRS pump is not running or is malfunctioning,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,WRS Valve Flow (L2) Exceeds Lower Caution Limit,Pump malfunction,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Replace the pump;wait for 5 mins;follow procedure 3.123 ,8/19/2012,5:57:07 PM,WRS
361,5/11/2017,9:15:24 PM,Distillation gas vent is leaking,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Hose from Filter Housing is disconnected/not secured,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure hose with clamps and verify levers are in correct position,5/11/2017,10:07:49 PM,WRS
362,3/22/2013,1:53:11 PM,Distillation gas vent is leaking,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Rubber gasket on Filter housing is not matted to hose properly,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure rubber gasket with clamps and verify levers are in correct position,3/22/2013,3:06:55 PM,WRS
363,10/9/2005,1:54:03 PM,Distillation gas vent is leaking,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Rechargeable Trap Filter Cover is not secured with clamp or locked with lever,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure rechargeable trap filters with clamps and verify levers are in correct position,10/9/2005,2:41:08 PM,WRS
364,3/13/2014,6:44:30 PM,Distillation gas vent is leaking,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Microbial filter is not secured into filter housing,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure microbial filters with clamps and verify levers are in correct position,3/13/2014,7:35:11 PM,WRS
365,10/1/2000,10:45:59 AM,Microbial filter is damaged/malfunctioning,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Microbial Filter is dirty,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Replace filter and follow 3.123,10/1/2000,11:43:26 AM,WRS
366,6/11/2006,1:38:12 PM,Microbial filter is damaged/malfunctioning,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Microbial filter is not secured into filter housing,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure microbial filters with clamps and verify levers are in correct position,6/11/2006,2:04:51 PM,WRS
367,9/15/2019,10:20:30 PM,Rechargeable Trap Filter is malfunctioning,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Rechargeable Trap Filter is dirty,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Replace filter and follow 3.123,9/15/2019,11:11:20 PM,WRS
368,2/23/2010,11:36:40 PM,Rechargeable Trap Filter is malfunctioning,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Rechargeable Trap Filter Cover is not secured with clamp or locked with lever,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure rechargeable trap filters with clamps and verify levers are in correct position,2/23/2010,11:56:33 PM,WRS
369,7/6/2011,3:33:16 PM,WRS Product water tank is leaking,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,WRS Valve Flow (L2) Exceeds Lower Warning Limit,Tank port valve is not fully closed/perpendicular to samply port line,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Secure port valves closed and verify blue tank port cap is fitted,7/6/2011,4:08:33 PM,WRS
370,2/22/2006,7:11:51 PM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Rechargeable Trap Filter is dirty,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Inspect WRS Rechargeable Trap Filter for debris;clean the filter,2/22/2006,7:28:42 PM,WRS
371,11/14/2018,9:20:36 PM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Microbial Filter is dirty,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Inspect WRS Microbial Filter for debris;clean the filter,11/14/2018,9:43:29 PM,WRS
372,10/23/2001,9:26:56 AM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Distillation Gas Vent Valve is not fully opened,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Verify Distillation gas vent valve is fully turned counter-clockwise to open position,10/23/2001,10:09:50 AM,WRS
373,10/5/2001,12:14:24 PM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Main Pump Power switch for WRS pump or heater has been shut off,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Verify main pump power switch is set 'ON',10/5/2001,12:48:32 PM,WRS
374,9/28/2000,7:36:37 AM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Hose from Filter Housing is disconnected/not secured,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure hose with clamps and verify levers are in correct position,9/28/2000,7:53:37 AM,WRS
375,7/21/2011,4:51:36 AM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Rubber gasket on Filter housing is not matted to hose properly,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure rubber gasket with clamps and verify levers are in correct position,7/21/2011,5:56:41 AM,WRS
376,4/29/2004,10:10:34 PM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Rechargeable Trap Filter Cover is not secured with clamp or locked with lever,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure rechargeable trap filters with clamps and verify levers are in correct position,4/29/2004,11:39:33 PM,WRS
377,12/11/2011,9:28:22 PM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,Microbial filter is not secured into filter housing,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Resecure microbial filters with clamps and verify levers are in correct position,12/11/2011,9:57:53 PM,WRS
378,5/4/2004,1:01:47 AM,pH of water in WRS is out of nominal range (assuming 7),0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,H2O pH Exceeds Upper Caution Limit,All filters are oversaturated and need to be replaced,Hazardous water toxicity if consumed;Adversely effect systems dependent on water supply;Cause unknown reactions with other elements,Follow procedure 3.122 and 3.123,5/4/2004,1:23:57 AM,WRS
379,2/18/2017,12:17:08 AM,TCCS air filter is not properly filtering out contaminants,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,2-butanone Exceeds Upper Caution Limit;Acetaldehyde Exceeds Upper Caution Limit;Dichloromethane Exceeds Upper Caution Limit;HMCTS Exceeds Upper Caution Limit,TCCS filter is clogged,Insufficient air flow in cabin;Health hazards to crew if air flow is not within expected range/makeup;Contamination of system components with off gasing agents;Possibility of reaction with various off gasing gases;Electric hazard/reaction from voltage cables,Follow procedure 3.120,2/18/2017,1:45:07 AM,Aux Cabin Fans;Main/Secondary Cabin Fans;FDA Pump;Dampener Dial;Air Fow Dampener;ECLSS Vents;Heat Exchanger
380,5/18/2004,11:02:07 AM,Charcoal filter is not properly filtering out contaminants,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,2-butanone Exceeds Upper Caution Limit;Acetaldehyde Exceeds Upper Caution Limit;Dichloromethane Exceeds Upper Caution Limit;HMCTS Exceeds Upper Caution Limit,Charcoal filter is clogged,Insufficient air flow in cabin;Health hazards to crew if air flow is not within expected range/makeup;Contamination of system components with off gasing agents;Possibility of reaction with various off gasing gases;Electric hazard/reaction from voltage cables,Follow procedure 3.120,5/18/2004,11:17:57 AM,Aux Cabin Fans;Main/Secondary Cabin Fans;FDA Pump;Dampener Dial;Air Fow Dampener;ECLSS Vents;Heat Exchanger
381,4/10/2018,9:09:22 PM,Water vapor pressure in the cabin is outside the nominal range,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,Humidity (L1) Exceeds Upper Caution Limit;Humidity (L2) Exceeds Upper Caution Limit;Cabin Temperature (L1) Exceeds Upper Caution Limit;Cabin Temperature (L2) Exceeds Upper Caution Limit,Zeolite filter is dirty/needs to be replaced,General Health hazards to crew for insufficient clean/new air flowing,Replace Zeolite filter 5A;Follow procedure 3.104,4/10/2018,9:19:35 PM,SPE System
382,8/29/2009,1:27:59 AM,Water vapor pressure in the cabin is outside the nominal range,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,Humidity (L1) Exceeds Upper Caution Limit;Humidity (L2) Exceeds Upper Caution Limit;Cabin Temperature (L1) Exceeds Upper Caution Limit;Cabin Temperature (L2) Exceeds Upper Caution Limit,Air flow direction on Zeolite filter is not matched with FDA flow direction,General Health hazards to crew for insufficient clean/new air flowing,Inspect and remove debris from filter,8/29/2009,2:12:12 AM,SPE System
383,11/1/2009,3:56:53 PM,Water vapor pressure in the cabin is outside the nominal range,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,Humidity (L1) Exceeds Upper Caution Limit;Humidity (L2) Exceeds Upper Caution Limit;Cabin Temperature (L1) Exceeds Upper Caution Limit;Cabin Temperature (L2) Exceeds Upper Caution Limit,Zeolite filters are oversaturated (13X removes humidity;5A removes CO2),General Health hazards to crew for insufficient clean/new air flowing,Regenerate filters by connecting/setting up ZRU to expose filters to heat and a vacuum,11/1/2009,4:36:12 PM,SPE System
384,10/30/2010,7:15:19 AM,H2O/O2 Seperator Module outlet valve exhaust flow is outside nominal range,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Upper Caution Limit;ppCO2 (L2) Exceeds Upper Caution Limit;ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Anemometer is being held farther than one inch left of center of outlet valve,Health hazards if specific gas makeup is not in precise range (O2;H2O;and Hydrogen gas);Not enough water for crew survival,Re-test air flow holding anemometer x distance from the valve for y seconds,10/30/2010,8:17:57 AM,SPE System
